,Stock Code,Order ID,Category,Sub Category,City,Region,Sales,Discount,Profit,Day of week,IsWeekend,Weather,Unit Cost,Units Sold,Date,Week,Rolling_avg_4weeks,Product Code
175,BAK-BIS,OD7828,Bakery,Biscuits,Salem,West,1947,0.35,759.33,2,0,Cloudy,30,64,2016-10-26,2016-10-30,180.75,19
176,BAK-BIS,OD7874,Bakery,Biscuits,Dharmapuri,West,2360,0.3,731.6,2,0,Cloudy,30,78,2016-10-26,2016-10-30,180.75,19
177,BAK-BIS,OD7729,Bakery,Biscuits,Tenkasi,West,926,0.24,231.5,5,1,Cloudy,30,30,2016-10-29,2016-10-30,180.75,19
178,BAK-BIS,OD2571,Bakery,Biscuits,Ooty,West,790,0.15,110.6,0,0,Rainy,30,26,2016-10-31,2016-11-06,202.75,19
179,BAK-BIS,OD6402,Bakery,Biscuits,Namakkal,South,2273,0.24,386.41,6,1,Cloudy,30,75,2016-11-06,2016-11-06,202.75,19
180,BAK-BIS,OD4115,Bakery,Biscuits,Tenkasi,South,1342,0.2,442.86,6,1,Cloudy,30,44,2016-11-06,2016-11-06,202.75,19
181,BAK-BIS,OD5682,Bakery,Biscuits,Chennai,East,1302,0.27,429.66,0,0,Cloudy,30,43,2016-11-07,2016-11-13,175.25,19
182,BAK-BIS,OD8670,Bakery,Biscuits,Chennai,West,911,0.11,209.53,6,1,Rainy,30,30,2016-11-13,2016-11-13,175.25,19
183,BAK-BIS,OD3610,Bakery,Biscuits,Ooty,East,2306,0.32,368.96,0,0,Cloudy,30,76,2016-11-14,2016-11-20,247.75,19
184,BAK-BIS,OD6321,Bakery,Biscuits,Perambalur,East,2462,0.24,984.8,1,0,Cloudy,30,82,2016-11-15,2016-11-20,247.75,20
185,BAK-BIS,OD8110,Bakery,Biscuits,Salem,Central,1952,0.18,468.48,2,0,Cloudy,30,65,2016-11-16,2016-11-20,247.75,20
186,BAK-BIS,OD1860,Bakery,Biscuits,Kanyakumari,West,1261,0.3,416.13,3,0,Cloudy,30,42,2016-11-17,2016-11-20,247.75,20
187,BAK-BIS,OD3220,Bakery,Biscuits,Coimbatore,Central,1153,0.27,219.07,3,0,Cloudy,30,38,2016-11-17,2016-11-20,247.75,20
188,BAK-BIS,OD1841,Bakery,Biscuits,Ooty,West,1888,0.11,509.76,3,0,Cloudy,30,62,2016-11-17,2016-11-20,247.75,20
189,BAK-BIS,OD4525,Bakery,Biscuits,Trichy,West,2364,0.21,307.32,3,0,Cloudy,30,78,2016-11-17,2016-11-20,247.75,20
190,BAK-BIS,OD7207,Bakery,Biscuits,Vellore,East,605,0.3,60.5,5,1,Cloudy,30,20,2016-11-26,2016-11-27,170.25,20
191,BAK-BIS,OD624,Bakery,Biscuits,Namakkal,Central,561,0.23,134.64,1,0,Cloudy,30,18,2016-11-29,2016-12-04,138.5,20
192,BAK-BIS,OD1647,Bakery,Biscuits,Ramanadhapuram,East,2018,0.22,423.78,1,0,Pleasant,30,67,2016-12-06,2016-12-11,172.0,20
193,BAK-BIS,OD9083,Bakery,Biscuits,Dharmapuri,Central,2389,0.35,215.01,1,0,Pleasant,30,79,2016-12-06,2016-12-11,172.0,20
194,BAK-BIS,OD1240,Bakery,Biscuits,Tirunelveli,Central,1840,0.26,257.6,2,0,Cloudy,30,61,2016-12-07,2016-12-11,172.0,20
195,BAK-BIS,OD2961,Bakery,Biscuits,Theni,West,2181,0.17,261.72,0,0,Cloudy,30,72,2016-12-12,2016-12-18,131.25,20
196,BAK-BIS,OD939,Bakery,Biscuits,Perambalur,West,1551,0.15,666.93,1,0,Rainy,30,51,2016-12-13,2016-12-18,131.25,20
197,BAK-BIS,OD4910,Bakery,Biscuits,Tenkasi,West,2212,0.2,243.32,1,0,Cloudy,30,73,2016-12-13,2016-12-18,131.25,20
198,BAK-BIS,OD3050,Bakery,Biscuits,Tirunelveli,West,1989,0.31,735.93,5,1,Cloudy,30,66,2016-12-17,2016-12-18,131.25,20
199,BAK-BIS,OD6110,Bakery,Biscuits,Nagercoil,South,569,0.22,119.49,6,1,Cloudy,30,18,2016-12-18,2016-12-18,131.25,20
200,BAK-BIS,OD5500,Bakery,Biscuits,Tenkasi,West,1624,0.26,617.12,0,0,Cloudy,30,54,2016-12-19,2016-12-25,199.75,20
201,BAK-BIS,OD1473,Bakery,Biscuits,Salem,Central,1512,0.25,151.2,1,0,Pleasant,30,50,2016-12-20,2016-12-25,199.75,20
202,BAK-BIS,OD4048,Bakery,Biscuits,Virudhunagar,South,678,0.28,54.24,1,0,Cloudy,30,22,2016-12-20,2016-12-25,199.75,20
203,BAK-BIS,OD1380,Bakery,Biscuits,Cumbum,West,1253,0.18,488.67,2,0,Pleasant,30,41,2016-12-21,2016-12-25,199.75,20
204,BAK-BIS,OD8080,Bakery,Biscuits,Vellore,Central,1370,0.31,260.3,6,1,Pleasant,30,45,2016-12-25,2016-12-25,199.75,20
205,BAK-BIS,OD6930,Bakery,Biscuits,Kanyakumari,Central,2467,0.17,296.04,6,1,Cloudy,30,82,2016-12-25,2016-12-25,199.75,20
206,BAK-BIS,OD4807,Bakery,Biscuits,Viluppuram,Central,702,0.31,231.66,1,0,Cloudy,30,23,2016-12-27,2017-01-01,201.0,20
207,BAK-BIS,OD8852,Bakery,Biscuits,Cumbum,East,1499,0.18,269.82,5,1,Cloudy,30,49,2017-01-07,2017-01-08,161.5,20
208,BAK-BIS,OD3705,Bakery,Biscuits,Cumbum,East,2433,0.24,1046.19,0,0,Pleasant,30,81,2017-01-09,2017-01-15,124.25,21
209,BAK-BIS,OD2737,Bakery,Biscuits,Bodi,East,1502,0.24,480.64,3,0,Cold,30,50,2017-01-12,2017-01-15,124.25,21
210,BAK-BIS,OD2412,Bakery,Biscuits,Perambalur,Central,1365,0.34,204.75,3,0,Cloudy,30,45,2017-02-09,2017-02-12,30.25,21
211,BAK-BIS,OD7169,Bakery,Biscuits,Namakkal,East,742,0.28,118.72,4,0,Cloudy,30,24,2017-02-10,2017-02-12,30.25,21
212,BAK-BIS,OD3581,Bakery,Biscuits,Chennai,East,1571,0.13,691.24,6,1,Pleasant,30,52,2017-02-12,2017-02-12,30.25,21
213,BAK-BIS,OD3717,Bakery,Biscuits,Pudukottai,East,523,0.15,203.97,2,0,Cloudy,30,17,2017-02-15,2017-02-19,51.0,21
214,BAK-BIS,OD1618,Bakery,Biscuits,Viluppuram,East,2007,0.26,501.75,3,0,Cloudy,30,66,2017-02-16,2017-02-19,51.0,21
215,BAK-BIS,OD9477,Bakery,Biscuits,Ramanadhapuram,South,1599,0.27,223.86,1,0,Sunny,30,53,2017-02-21,2017-02-26,64.25,21
216,BAK-BIS,OD5262,Bakery,Biscuits,Virudhunagar,Central,796,0.11,222.88,4,0,Cloudy,30,26,2017-03-03,2017-03-05,86.75,21
217,BAK-BIS,OD6272,Bakery,Biscuits,Kanyakumari,Central,1937,0.24,406.77,4,0,Cloudy,30,64,2017-03-03,2017-03-05,86.75,21
218,BAK-BIS,OD2859,Bakery,Biscuits,Nagercoil,South,691,0.29,48.37,5,1,Cloudy,30,23,2017-03-11,2017-03-12,101.25,21
219,BAK-BIS,OD4584,Bakery,Biscuits,Ooty,West,2111,0.19,337.76,6,1,Cloudy,30,70,2017-03-12,2017-03-12,101.25,21
220,BAK-BIS,OD3909,Bakery,Biscuits,Dharmapuri,East,747,0.15,74.7,6,1,Cloudy,30,24,2017-03-12,2017-03-12,101.25,21
221,BAK-BIS,OD1894,Bakery,Biscuits,Salem,West,1863,0.12,111.78,6,1,Cloudy,30,62,2017-03-12,2017-03-12,101.25,21
222,BAK-BIS,OD2800,Bakery,Biscuits,Trichy,East,1735,0.33,86.75,4,0,Sunny,30,57,2017-03-24,2017-03-26,98.75,21
223,BAK-BIS,OD4936,Bakery,Biscuits,Dindigul,Central,2089,0.19,919.16,5,1,Sunny,30,69,2017-03-25,2017-03-26,98.75,21
224,BAK-BIS,OD8469,Bakery,Biscuits,Tenkasi,Central,1061,0.24,297.08,2,0,Sunny,30,35,2017-03-29,2017-04-02,85.0,21
225,BAK-BIS,OD1122,Bakery,Biscuits,Nagercoil,West,1088,0.27,108.8,4,0,Sunny,30,36,2017-04-07,2017-04-09,60.5,21
226,BAK-BIS,OD2921,Bakery,Biscuits,Virudhunagar,South,1363,0.1,558.83,6,1,Cloudy,30,45,2017-04-09,2017-04-09,60.5,21
227,BAK-BIS,OD9632,Bakery,Biscuits,Theni,West,1485,0.23,103.95,1,0,Sunny,30,49,2017-04-11,2017-04-16,84.0,21
228,BAK-BIS,OD1544,Bakery,Biscuits,Namakkal,Central,1377,0.32,481.95,1,0,Sunny,30,45,2017-04-11,2017-04-16,84.0,21
229,BAK-BIS,OD4071,Bakery,Biscuits,Tenkasi,South,2114,0.28,528.5,1,0,Windy,30,70,2017-04-18,2017-04-23,103.75,22
230,BAK-BIS,OD7175,Bakery,Biscuits,Namakkal,East,1681,0.17,369.82,1,0,Sunny,30,56,2017-04-18,2017-04-23,103.75,22
231,BAK-BIS,OD3733,Bakery,Biscuits,Coimbatore,East,1289,0.35,270.69,2,0,Sunny,30,42,2017-04-19,2017-04-23,103.75,22
232,BAK-BIS,OD4399,Bakery,Biscuits,Theni,West,1125,0.3,101.25,6,1,Sunny,30,37,2017-04-23,2017-04-23,103.75,22
233,BAK-BIS,OD2326,Bakery,Biscuits,Dharmapuri,West,1438,0.22,86.28,5,1,Sunny,30,47,2017-05-06,2017-05-07,86.5,22
234,BAK-BIS,OD141,Bakery,Biscuits,Perambalur,East,866,0.32,381.04,1,0,Cloudy,30,28,2017-05-09,2017-05-14,76.0,22
235,BAK-BIS,OD7902,Bakery,Biscuits,Vellore,East,733,0.34,329.85,1,0,Cloudy,30,24,2017-05-09,2017-05-14,76.0,22
236,BAK-BIS,OD9429,Bakery,Biscuits,Madurai,South,523,0.17,73.22,0,0,Sunny,30,17,2017-05-15,2017-05-21,52.0,22
237,BAK-BIS,OD3070,Bakery,Biscuits,Tenkasi,West,1258,0.16,364.82,1,0,Windy,30,41,2017-05-16,2017-05-21,52.0,22
238,BAK-BIS,OD7560,Bakery,Biscuits,Pudukottai,South,1548,0.19,433.44,2,0,Sunny,30,51,2017-05-17,2017-05-21,52.0,22
239,BAK-BIS,OD3965,Bakery,Biscuits,Ooty,East,533,0.29,122.59,1,0,Cloudy,30,17,2017-05-23,2017-05-28,62.25,22
240,BAK-BIS,OD9322,Bakery,Biscuits,Salem,East,729,0.28,291.6,2,0,Cloudy,30,24,2017-05-24,2017-05-28,62.25,22
241,BAK-BIS,OD7908,Bakery,Biscuits,Chennai,East,2088,0.12,689.04,1,0,Sunny,30,69,2017-05-30,2017-06-04,94.75,22
242,BAK-BIS,OD9119,Bakery,Biscuits,Virudhunagar,Central,957,0.12,229.68,1,0,Cloudy,30,31,2017-05-30,2017-06-04,94.75,23
243,BAK-BIS,OD7481,Bakery,Biscuits,Namakkal,South,2323,0.11,1022.12,1,0,Sunny,30,77,2017-05-30,2017-06-04,94.75,23
244,BAK-BIS,OD9610,Bakery,Biscuits,Karur,West,2378,0.12,356.7,1,0,Cloudy,30,79,2017-06-06,2017-06-11,156.0,23
245,BAK-BIS,OD4880,Bakery,Biscuits,Virudhunagar,South,1613,0.28,419.38,1,0,Cloudy,30,53,2017-06-06,2017-06-11,156.0,23
246,BAK-BIS,OD2021,Bakery,Biscuits,Bodi,Central,978,0.21,195.6,4,0,Windy,30,32,2017-06-09,2017-06-11,156.0,23
247,BAK-BIS,OD2420,Bakery,Biscuits,Coimbatore,Central,2079,0.1,270.27,5,1,Rainy,30,69,2017-06-10,2017-06-11,156.0,23
248,BAK-BIS,OD6387,Bakery,Biscuits,Viluppuram,South,1943,0.13,835.49,6,1,Cloudy,30,64,2017-06-11,2017-06-11,156.0,24
249,BAK-BIS,OD9608,Bakery,Biscuits,Dindigul,West,1467,0.1,337.41,0,0,Cloudy,30,48,2017-06-12,2017-06-18,167.0,24
250,BAK-BIS,OD4345,Bakery,Biscuits,Tenkasi,West,661,0.23,52.88,5,1,Windy,30,22,2017-06-17,2017-06-18,167.0,24
251,BAK-BIS,OD7171,Bakery,Biscuits,Perambalur,East,696,0.25,292.32,5,1,Sunny,30,23,2017-06-17,2017-06-18,167.0,24
252,BAK-BIS,OD6712,Bakery,Biscuits,Nagercoil,East,1811,0.32,488.97,6,1,Cloudy,30,60,2017-06-18,2017-06-18,167.0,24
253,BAK-BIS,OD8113,Bakery,Biscuits,Perambalur,Central,591,0.29,189.12,1,0,Sunny,30,19,2017-06-20,2017-06-25,178.25,24
254,BAK-BIS,OD5127,Bakery,Biscuits,Vellore,West,2039,0.16,876.77,5,1,Cloudy,30,67,2017-06-24,2017-06-25,178.25,24
255,BAK-BIS,OD8837,Bakery,Biscuits,Nagercoil,Central,2090,0.34,856.9,0,0,Rainy,30,69,2017-06-26,2017-07-02,164.25,24
256,BAK-BIS,OD5121,Bakery,Biscuits,Ramanadhapuram,West,644,0.22,167.44,1,0,Rainy,30,21,2017-06-27,2017-07-02,164.25,24
257,BAK-BIS,OD1333,Bakery,Biscuits,Dindigul,South,951,0.2,275.79,4,0,Cloudy,30,31,2017-06-30,2017-07-02,164.25,24
258,BAK-BIS,OD6676,Bakery,Biscuits,Pudukottai,East,1329,0.3,225.93,4,0,Cloudy,30,44,2017-07-14,2017-07-16,92.25,24
259,BAK-BIS,OD4559,Bakery,Biscuits,Tenkasi,West,1988,0.34,377.72,4,0,Windy,30,66,2017-07-14,2017-07-16,92.25,24
260,BAK-BIS,OD6190,Bakery,Biscuits,Bodi,West,1563,0.25,296.97,5,1,Windy,30,52,2017-07-15,2017-07-16,92.25,24
261,BAK-BIS,OD9362,Bakery,Biscuits,Ooty,East,521,0.14,161.51,1,0,Windy,30,17,2017-07-18,2017-07-23,119.5,24
262,BAK-BIS,OD4083,Bakery,Biscuits,Ramanadhapuram,South,1050,0.18,157.5,2,0,Cloudy,30,35,2017-07-19,2017-07-23,119.5,24
263,BAK-BIS,OD9592,Bakery,Biscuits,Dharmapuri,West,2340,0.14,210.6,5,1,Windy,30,78,2017-07-22,2017-07-23,119.5,24
264,BAK-BIS,OD3408,Bakery,Biscuits,Bodi,Central,1127,0.15,157.78,6,1,Windy,30,37,2017-07-23,2017-07-23,119.5,24
265,BAK-BIS,OD3285,Bakery,Biscuits,Ooty,Central,865,0.13,337.35,6,1,Cloudy,30,28,2017-07-23,2017-07-23,119.5,24
266,BAK-BIS,OD4864,Bakery,Biscuits,Dharmapuri,East,2481,0.16,769.11,1,0,Sunny,30,82,2017-07-25,2017-07-30,121.75,25
267,BAK-BIS,OD4216,Bakery,Biscuits,Kanyakumari,South,1452,0.17,304.92,5,1,Cloudy,30,48,2017-07-29,2017-07-30,121.75,25
268,BAK-BIS,OD355,Bakery,Biscuits,Kanyakumari,East,743,0.35,289.77,4,0,Cloudy,30,24,2017-08-04,2017-08-06,144.0,25
269,BAK-BIS,OD9419,Bakery,Biscuits,Ramanadhapuram,South,1957,0.21,587.1,4,0,Cloudy,30,65,2017-08-04,2017-08-06,144.0,25
270,BAK-BIS,OD5473,Bakery,Biscuits,Salem,South,2386,0.22,429.48,2,0,Rainy,30,79,2017-08-09,2017-08-13,142.0,25
271,BAK-BIS,OD2243,Bakery,Biscuits,Ramanadhapuram,South,2267,0.15,612.09,6,1,Cloudy,30,75,2017-08-13,2017-08-13,142.0,25
272,BAK-BIS,OD2059,Bakery,Biscuits,Nagercoil,Central,1163,0.32,441.94,4,0,Windy,30,38,2017-08-18,2017-08-20,102.75,25
273,BAK-BIS,OD993,Bakery,Biscuits,Karur,West,2297,0.3,895.83,5,1,Windy,30,76,2017-08-26,2017-08-27,89.25,25
274,BAK-BIS,OD9765,Bakery,Biscuits,Dindigul,Central,687,0.2,130.53,0,0,Cloudy,30,22,2017-09-04,2017-09-10,34.0,25
275,BAK-BIS,OD6969,Bakery,Biscuits,Ramanadhapuram,Central,1353,0.29,405.9,1,0,Rainy,30,45,2017-09-12,2017-09-17,35.75,25
276,BAK-BIS,OD5432,Bakery,Biscuits,Cumbum,South,677,0.25,54.16,1,0,Cloudy,30,22,2017-09-19,2017-09-24,105.25,25
277,BAK-BIS,OD8400,Bakery,Biscuits,Perambalur,East,1758,0.16,544.98,1,0,Cloudy,30,58,2017-09-19,2017-09-24,105.25,25
278,BAK-BIS,OD4573,Bakery,Biscuits,Dharmapuri,West,1920,0.11,864.0,1,0,Cloudy,30,64,2017-09-19,2017-09-24,105.25,25
279,BAK-BIS,OD8979,Bakery,Biscuits,Salem,East,2274,0.18,204.66,4,0,Cloudy,30,75,2017-09-22,2017-09-24,105.25,25
280,BAK-BIS,OD3872,Bakery,Biscuits,Viluppuram,East,2007,0.31,863.01,4,0,Cloudy,30,66,2017-09-22,2017-09-24,105.25,26
281,BAK-BIS,OD7824,Bakery,Biscuits,Viluppuram,West,2089,0.25,814.71,5,1,Cloudy,30,69,2017-09-23,2017-09-24,105.25,26
282,BAK-BIS,OD2886,Bakery,Biscuits,Krishnagiri,South,2081,0.23,811.59,2,0,Rainy,30,69,2017-09-27,2017-10-01,122.5,26
283,BAK-BIS,OD7829,Bakery,Biscuits,Coimbatore,West,1548,0.11,170.28,2,0,Cloudy,30,51,2017-10-04,2017-10-08,129.75,26
284,BAK-BIS,OD4357,Bakery,Biscuits,Virudhunagar,West,885,0.26,115.05,0,0,Cloudy,30,29,2017-10-09,2017-10-15,173.75,26
285,BAK-BIS,OD4686,Bakery,Biscuits,Vellore,West,1541,0.19,77.05,0,0,Rainy,30,51,2017-10-09,2017-10-15,173.75,26
286,BAK-BIS,OD8648,Bakery,Biscuits,Dindigul,West,828,0.2,215.28,2,0,Rainy,30,27,2017-10-11,2017-10-15,173.75,26
287,BAK-BIS,OD5522,Bakery,Biscuits,Cumbum,West,1545,0.35,247.2,3,0,Cloudy,30,51,2017-10-12,2017-10-15,173.75,26
288,BAK-BIS,OD3281,Bakery,Biscuits,Pudukottai,Central,1905,0.26,209.55,4,0,Cloudy,30,63,2017-10-13,2017-10-15,173.75,26
289,BAK-BIS,OD8913,Bakery,Biscuits,Dharmapuri,Central,1634,0.34,653.6,1,0,Cloudy,30,54,2017-10-17,2017-10-22,125.25,26
290,BAK-BIS,OD369,Bakery,Biscuits,Karur,East,2415,0.24,555.45,5,1,Rainy,30,80,2017-10-21,2017-10-22,125.25,26
291,BAK-BIS,OD1085,Bakery,Biscuits,Karur,South,805,0.27,193.2,6,1,Rainy,30,26,2017-10-22,2017-10-22,125.25,26
292,BAK-BIS,OD1189,Bakery,Biscuits,Salem,South,1879,0.24,93.95,5,1,Cloudy,30,62,2017-10-28,2017-10-29,123.5,26
293,BAK-BIS,OD6210,Bakery,Biscuits,Perambalur,West,2259,0.32,451.8,1,0,Rainy,30,75,2017-10-31,2017-11-05,160.75,27
294,BAK-BIS,OD8606,Bakery,Biscuits,Tenkasi,East,2101,0.12,315.15,2,0,Rainy,30,70,2017-11-01,2017-11-05,160.75,27
295,BAK-BIS,OD45,Bakery,Biscuits,Krishnagiri,Central,1663,0.17,731.72,4,0,Cloudy,30,55,2017-11-03,2017-11-05,160.75,27
296,BAK-BIS,OD7177,Bakery,Biscuits,Krishnagiri,East,2421,0.16,217.89,5,1,Pleasant,30,80,2017-11-11,2017-11-12,150.5,27
297,BAK-BIS,OD1209,Bakery,Biscuits,Salem,West,1088,0.2,446.08,6,1,Pleasant,30,36,2017-11-12,2017-11-12,150.5,27
298,BAK-BIS,OD632,Bakery,Biscuits,Coimbatore,West,745,0.26,208.6,6,1,Pleasant,30,24,2017-11-12,2017-11-12,150.5,27
299,BAK-BIS,OD5752,Bakery,Biscuits,Viluppuram,East,1200,0.15,180.0,6,1,Cloudy,30,40,2017-11-12,2017-11-12,150.5,27
300,BAK-BIS,OD8655,Bakery,Biscuits,Kanyakumari,West,564,0.33,118.44,0,0,Cloudy,30,18,2017-11-13,2017-11-19,141.0,27
301,BAK-BIS,OD5072,Bakery,Biscuits,Madurai,East,2292,0.25,229.2,1,0,Cloudy,30,76,2017-11-14,2017-11-19,141.0,27
302,BAK-BIS,OD5075,Bakery,Biscuits,Perambalur,South,860,0.19,206.4,1,0,Cloudy,30,28,2017-11-14,2017-11-19,141.0,27
303,BAK-BIS,OD5187,Bakery,Biscuits,Vellore,Central,991,0.1,416.22,0,0,Cloudy,30,33,2017-11-20,2017-11-26,150.5,27
304,BAK-BIS,OD290,Bakery,Biscuits,Tirunelveli,East,1165,0.17,244.65,0,0,Rainy,30,38,2017-11-20,2017-11-26,150.5,27
305,BAK-BIS,OD8653,Bakery,Biscuits,Chennai,West,884,0.14,167.96,4,0,Pleasant,30,29,2017-11-24,2017-11-26,150.5,27
306,BAK-BIS,OD2241,Bakery,Biscuits,Bodi,South,703,0.18,246.05,5,1,Windy,30,23,2017-12-02,2017-12-03,106.25,27
307,BAK-BIS,OD4092,Bakery,Biscuits,Dharmapuri,South,2140,0.12,171.2,0,0,Pleasant,30,71,2017-12-04,2017-12-10,96.5,28
308,BAK-BIS,OD1311,Bakery,Biscuits,Salem,East,1206,0.17,373.86,4,0,Cloudy,30,40,2017-12-08,2017-12-10,96.5,28
309,BAK-BIS,OD6932,Bakery,Biscuits,Perambalur,Central,907,0.17,362.8,5,1,Pleasant,30,30,2017-12-09,2017-12-10,96.5,28
310,BAK-BIS,OD3941,Bakery,Biscuits,Tirunelveli,East,1828,0.17,511.84,0,0,Pleasant,30,60,2017-12-11,2017-12-17,142.0,28
311,BAK-BIS,OD943,Bakery,Biscuits,Krishnagiri,West,1988,0.26,238.56,2,0,Pleasant,30,66,2017-12-13,2017-12-17,142.0,28
312,BAK-BIS,OD1597,Bakery,Biscuits,Karur,East,1823,0.17,674.51,3,0,Cloudy,30,60,2017-12-14,2017-12-17,142.0,28
313,BAK-BIS,OD3622,Bakery,Biscuits,Trichy,East,1932,0.25,425.04,3,0,Cloudy,30,64,2017-12-14,2017-12-17,142.0,28
314,BAK-BIS,OD1813,Bakery,Biscuits,Tenkasi,West,1641,0.23,180.51,4,0,Rainy,30,54,2017-12-15,2017-12-17,142.0,28
315,BAK-BIS,OD7101,Bakery,Biscuits,Virudhunagar,Central,2209,0.25,331.35,1,0,Cloudy,30,73,2017-12-19,2017-12-24,170.25,29
316,BAK-BIS,OD5409,Bakery,Biscuits,Cumbum,South,1448,0.22,217.2,2,0,Cloudy,30,48,2017-12-20,2017-12-24,170.25,29
317,BAK-BIS,OD5647,Bakery,Biscuits,Perambalur,Central,624,0.24,149.76,5,1,Pleasant,30,20,2017-12-23,2017-12-24,170.25,29
318,BAK-BIS,OD3977,Bakery,Biscuits,Tenkasi,East,2172,0.25,282.36,5,1,Pleasant,30,72,2017-12-23,2017-12-24,170.25,29
319,BAK-BIS,OD6180,Bakery,Biscuits,Bodi,West,1345,0.15,497.65,1,0,Cold,30,44,2017-12-26,2017-12-31,175.5,29
320,BAK-BIS,OD567,Bakery,Biscuits,Virudhunagar,West,2207,0.33,132.42,2,0,Cloudy,30,73,2018-01-10,2018-01-14,148.25,29
321,BAK-BIS,OD3115,Bakery,Biscuits,Perambalur,West,506,0.29,70.84,3,0,Pleasant,30,16,2018-01-11,2018-01-14,148.25,29
322,BAK-BIS,OD7710,Bakery,Biscuits,Tirunelveli,West,1583,0.1,79.15,4,0,Cloudy,30,52,2018-01-12,2018-01-14,148.25,29
323,BAK-BIS,OD4629,Bakery,Biscuits,Ramanadhapuram,West,1579,0.25,300.01,4,0,Rainy,30,52,2018-01-12,2018-01-14,148.25,29
324,BAK-BIS,OD1060,Bakery,Biscuits,Tirunelveli,East,1436,0.33,516.96,4,0,Cloudy,30,47,2018-01-12,2018-01-14,148.25,29
325,BAK-BIS,OD4003,Bakery,Biscuits,Vellore,East,1212,0.29,133.32,4,0,Pleasant,30,40,2018-01-12,2018-01-14,148.25,29
326,BAK-BIS,OD4229,Bakery,Biscuits,Pudukottai,South,1707,0.29,734.01,6,1,Cloudy,30,56,2018-01-14,2018-01-14,148.25,29
327,BAK-BIS,OD2196,Bakery,Biscuits,Krishnagiri,East,1821,0.26,801.24,0,0,Cloudy,30,60,2018-01-15,2018-01-21,131.0,29
328,BAK-BIS,OD9576,Bakery,Biscuits,Salem,West,608,0.1,115.52,0,0,Cloudy,30,20,2018-01-15,2018-01-21,131.0,29
329,BAK-BIS,OD3730,Bakery,Biscuits,Tenkasi,East,1015,0.18,294.35,4,0,Cloudy,30,33,2018-01-19,2018-01-21,131.0,29
330,BAK-BIS,OD2046,Bakery,Biscuits,Perambalur,Central,938,0.26,93.8,5,1,Pleasant,30,31,2018-01-20,2018-01-21,131.0,29
331,BAK-BIS,OD7703,Bakery,Biscuits,Dindigul,West,1768,0.28,601.12,1,0,Cloudy,30,58,2018-01-23,2018-01-28,134.5,29
332,BAK-BIS,OD4774,Bakery,Biscuits,Chennai,West,2494,0.22,648.44,0,0,Pleasant,30,83,2018-01-29,2018-02-04,159.5,29
333,BAK-BIS,OD5231,Bakery,Biscuits,Cumbum,Central,522,0.35,36.54,1,0,Cloudy,30,17,2018-01-30,2018-02-04,159.5,30
334,BAK-BIS,OD4384,Bakery,Biscuits,Krishnagiri,West,733,0.29,183.25,0,0,Pleasant,30,24,2018-02-05,2018-02-11,98.25,30
335,BAK-BIS,OD4754,Bakery,Biscuits,Krishnagiri,West,2018,0.18,787.02,5,1,Cloudy,30,67,2018-02-10,2018-02-11,98.25,30
336,BAK-BIS,OD7770,Bakery,Biscuits,Ooty,West,2374,0.22,735.94,0,0,Cloudy,30,79,2018-02-12,2018-02-18,105.25,30
337,BAK-BIS,OD4394,Bakery,Biscuits,Dharmapuri,West,1184,0.18,118.4,1,0,Pleasant,30,39,2018-02-13,2018-02-18,105.25,30
338,BAK-BIS,OD3704,Bakery,Biscuits,Madurai,East,1634,0.17,147.06,1,0,Cloudy,30,54,2018-02-13,2018-02-18,105.25,30
339,BAK-BIS,OD8792,Bakery,Biscuits,Trichy,West,767,0.16,46.02,0,0,Cloudy,30,25,2018-02-19,2018-02-25,102.0,30
340,BAK-BIS,OD3992,Bakery,Biscuits,Chennai,East,605,0.21,139.15,5,1,Pleasant,30,20,2018-02-24,2018-02-25,102.0,30
341,BAK-BIS,OD3608,Bakery,Biscuits,Dindigul,East,2172,0.24,825.36,2,0,Cloudy,30,72,2018-02-28,2018-03-04,112.75,30
342,BAK-BIS,OD8927,Bakery,Biscuits,Tirunelveli,Central,2139,0.14,128.34,4,0,Cloudy,30,71,2018-03-02,2018-03-04,112.75,30
343,BAK-BIS,OD4253,Bakery,Biscuits,Tenkasi,South,1107,0.14,265.68,1,0,Sunny,30,36,2018-03-06,2018-03-11,120.25,30
344,BAK-BIS,OD5415,Bakery,Biscuits,Virudhunagar,South,1941,0.12,737.58,2,0,Cloudy,30,64,2018-03-07,2018-03-11,120.25,30
345,BAK-BIS,OD4176,Bakery,Biscuits,Pudukottai,South,635,0.11,241.3,5,1,Cloudy,30,21,2018-03-10,2018-03-11,120.25,30
346,BAK-BIS,OD2086,Bakery,Biscuits,Tirunelveli,East,968,0.12,174.24,1,0,Rainy,30,32,2018-03-13,2018-03-18,85.25,30
347,BAK-BIS,OD1408,Bakery,Biscuits,Madurai,West,1078,0.25,301.84,0,0,Cloudy,30,35,2018-03-19,2018-03-25,146.0,30
348,BAK-BIS,OD3124,Bakery,Biscuits,Cumbum,West,2060,0.18,618.0,0,0,Cloudy,30,68,2018-03-19,2018-03-25,146.0,30
349,BAK-BIS,OD8316,Bakery,Biscuits,Bodi,West,1276,0.27,242.44,1,0,Cold,30,42,2018-03-20,2018-03-25,146.0,31
350,BAK-BIS,OD9668,Bakery,Biscuits,Tenkasi,West,1899,0.2,626.67,2,0,Cloudy,30,63,2018-03-21,2018-03-25,146.0,31
