,Date,Stock Code,Lost_Qty,Lost_Profit
2027,2018-10-09,BAK-BRE,57,670.7407184420799
2028,2018-10-09,FRU-ORG,16,476.56974698445777
2029,2018-10-09,SNA-COO,2,62.617821402486804
2030,2018-10-11,BAK-BRE,19,223.5802394806933
2031,2018-10-11,FRU-ORG,3,89.35682755958584
2032,2018-10-11,SNA-COO,12,375.7069284149208
2033,2018-10-12,FRU-FRE,52,869.5994048451145
2034,2018-10-12,SNA-COO,4,125.23564280497361
2035,2018-10-12,EGG-MUT,2,421.44211505922163
2036,2018-10-13,FRU-FRE,104,1739.198809690229
2037,2018-10-13,EGG-FIS,8,771.3862821009162
2038,2018-10-14,EGG-MUT,3,632.1631725888325
2039,2018-10-14,FOO-ATT,28,304.48996315243227
2040,2018-10-16,BEV-SOF,33,335.7904453904352
2041,2018-10-17,BEV-SOF,40,407.01872168537597
2042,2018-10-17,BAK-CAK,4,338.18667351453854
2043,2018-10-19,FRU-FRE,49,819.4302084117425
2044,2018-10-19,EGG-CHI,9,575.6541261288999
2045,2018-10-19,BAK-BRE,30,353.0214307589894
2046,2018-10-20,FRU-FRE,46,769.2610119783704
2047,2018-10-20,FRU-ORG,26,774.4258388497439
2048,2018-10-21,BAK-CAK,7,591.8266786504424
2049,2018-10-21,FRU-ORG,15,446.78413779792913
2050,2018-10-21,EGG-EGG,20,368.1149466224381
2051,2018-10-22,FRU-FRE,55,919.7686012784865
2052,2018-10-22,BAK-BRE,98,1153.2033404793654
2053,2018-10-22,FRU-ORG,11,327.6417010518147
2054,2018-10-23,FRU-FRE,33,551.8611607670919
2055,2018-10-23,BAK-CAK,1,84.54666837863464
2056,2018-10-23,BAK-BRE,46,541.2995271637838
2057,2018-10-23,EGG-FIS,5,482.1164263130726
2058,2018-10-26,EGG-CHI,7,447.7309869891443
2059,2018-10-26,EGG-EGG,14,257.68046263570665
2060,2018-10-27,BAK-BRE,22,258.88238255659223
2061,2018-10-27,FOO-ORG,17,506.5557731435251
2062,2018-10-28,BAK-BRE,18,211.81285845539364
2063,2018-10-29,EGG-EGG,22,404.9264412846819
2064,2018-10-30,FRU-FRE,25,418.07663694476656
2065,2018-10-30,BAK-CAK,12,1014.5600205436156
2066,2018-10-30,EGG-CHI,2,127.92313913975552
2067,2018-10-30,BAK-BRE,87,1023.7621492010693
2068,2018-10-30,FRU-ORG,75,2233.920688989646
2069,2018-10-30,EGG-EGG,15,276.08620996682856
2070,2018-10-31,EGG-CHI,2,127.92313913975552
2071,2018-11-03,FOO-DAL,2,56.91195346410643
2072,2018-11-04,FRU-FRE,19,317.7382440780226
2073,2018-11-05,FRU-ORG,57,1697.7797236321308
2074,2018-11-06,BAK-CAK,3,253.6400051359039
2075,2018-11-06,BAK-BRE,45,529.5321461384841
2076,2018-11-06,FRU-ORG,33,982.9251031554442
2077,2018-11-06,EGG-MUT,2,421.44211505922163
2078,2018-11-07,FRU-ORG,8,238.28487349222888
2079,2018-11-07,EGG-FIS,3,289.2698557878436
2080,2018-11-09,FRU-ORG,8,238.28487349222888
2081,2018-11-09,EGG-MUT,2,421.44211505922163
2082,2018-11-11,BAK-BRE,93,1094.3664353528673
2083,2018-11-11,EGG-FIS,3,289.2698557878436
2084,2018-11-12,EGG-CHI,2,127.92313913975552
2085,2018-11-12,BAK-BRE,50,588.3690512649823
2086,2018-11-12,EGG-FIS,2,192.84657052522905
2087,2018-11-12,FOO-DAL,10,284.55976732053216
2088,2018-11-13,FRU-FRE,62,1036.830059623021
2089,2018-11-13,EGG-CHI,5,319.8078478493888
2090,2018-11-13,BAK-BRE,42,494.2300030625852
2091,2018-11-13,EGG-FIS,6,578.5397115756872
2092,2018-11-13,FOO-DAL,6,170.7358603923193
2093,2018-11-14,FRU-FRE,14,234.12291668906926
2094,2018-11-14,EGG-CHI,6,383.7694174192666
2095,2018-11-14,FRU-ORG,17,506.3553561709864
2096,2018-11-15,BAK-CAK,5,422.7333418931732
2097,2018-11-16,FRU-FRE,22,367.90744051139455
2098,2018-11-16,BAK-CAK,7,591.8266786504424
2099,2018-11-16,FRU-ORG,16,476.56974698445777
2100,2018-11-16,FOO-DAL,7,199.1918371243725
2101,2018-11-16,FOO-ATT,64,695.9770586341309
2102,2018-11-17,BEV-SOF,15,152.63202063201598
2103,2018-11-17,FRU-FRE,46,769.2610119783704
2104,2018-11-17,BAK-CAK,3,253.6400051359039
2105,2018-11-17,BAK-BRE,36,423.6257169107873
2106,2018-11-17,FRU-ORG,26,774.4258388497439
2107,2018-11-17,EGG-EGG,14,257.68046263570665
2108,2018-11-18,FRU-ORG,21,625.4977929171008
2109,2018-11-18,EGG-EGG,8,147.24597864897524
2110,2018-11-18,EGG-MUT,1,210.72105752961082
2111,2018-11-19,FRU-FRE,27,451.5227679003479
2112,2018-11-19,FRU-ORG,66,1965.8502063108883
2113,2018-11-19,EGG-EGG,50,920.2873665560952
2114,2018-11-20,BAK-BRE,34,400.090954860188
2115,2018-11-20,EGG-FIS,17,1639.195849464447
2116,2018-11-20,BAK-BIS,20,151.14735916855363
2117,2018-11-20,FOO-ORG,10,297.97398420207355
2118,2018-11-21,FRU-FRE,23,384.6305059891852
2119,2018-11-21,FRU-ORG,16,476.56974698445777
2120,2018-11-21,EGG-EGG,27,496.95517794029143
2121,2018-11-21,BAK-BIS,80,604.5894366742145
2122,2018-11-21,EGG-MUT,2,421.44211505922163
2123,2018-11-23,BEV-SOF,25,254.38670105335999
2124,2018-11-23,SNA-COO,20,626.178214024868
2125,2018-11-23,EGG-FIS,6,578.5397115756872
2126,2018-11-24,BEV-SOF,36,366.3168495168384
2127,2018-11-24,BAK-CAK,1,84.54666837863464
2128,2018-11-24,BAK-BRE,86,1011.9947681757697
2129,2018-11-24,SNA-COO,11,344.3980177136774
2130,2018-11-24,EGG-FIS,5,482.1164263130726
2131,2018-11-25,BEV-SOF,118,1200.7052289718592
2132,2018-11-25,FRU-FRE,4,66.89226191116265
2133,2018-11-25,EGG-CHI,9,575.6541261288999
2134,2018-11-25,BAK-BRE,45,529.5321461384841
2135,2018-11-25,SNA-COO,33,1033.1940531410323
2136,2018-11-26,EGG-CHI,3,191.8847087096333
2137,2018-11-26,BAK-BRE,94,1106.1338163781668
2138,2018-11-26,FRU-ORG,12,357.42731023834335
2139,2018-11-26,EGG-FIS,7,674.9629968383017
2140,2018-11-26,FOO-ORG,7,208.58178894145152
2141,2018-11-26,EGG-MUT,1,210.72105752961082
2142,2018-11-27,BAK-CAK,4,338.18667351453854
2143,2018-11-27,FOO-ORG,7,208.58178894145152
2144,2018-11-28,EGG-MUT,1,210.72105752961082
2145,2018-12-01,FRU-ORG,14,416.99852861140056
2146,2018-12-03,FRU-ORG,28,833.9970572228011
2147,2018-12-04,BAK-CAK,6,507.2800102718078
2148,2018-12-05,EGG-CHI,7,447.7309869891443
2149,2018-12-05,BAK-BRE,14,164.74333435419507
2150,2018-12-05,EGG-FIS,1,96.42328526261453
2151,2018-12-06,FRU-FRE,32,535.1380952893012
2152,2018-12-06,BAK-CAK,1,84.54666837863464
2153,2018-12-07,FRU-FRE,37,618.7534226782545
2154,2018-12-08,FRU-ORG,35,1042.4963215285013
2155,2018-12-09,FRU-ORG,9,268.0704826787575
2156,2018-12-10,BAK-CAK,7,591.8266786504424
2157,2018-12-10,FRU-ORG,72,2144.56386143006
2158,2018-12-10,EGG-FIS,5,482.1164263130726
2159,2018-12-11,BAK-BRE,82,964.9252440745711
2160,2018-12-11,FRU-ORG,31,923.3538847823869
2161,2018-12-11,EGG-MUT,3,632.1631725888325
2162,2018-12-13,BAK-BRE,20,235.34762050599295
2163,2018-12-14,FRU-FRE,47,785.9840774561611
2164,2018-12-14,EGG-CHI,5,319.8078478493888
2165,2018-12-14,OIL-MAS,2,184.11295402653502
2166,2018-12-14,EGG-FIS,13,1253.5027084139888
2167,2018-12-14,BAK-BIS,66,498.786285256227
2168,2018-12-15,BAK-BIS,63,476.114181380944
2169,2018-12-15,EGG-MUT,2,421.44211505922163
2170,2018-12-16,EGG-CHI,4,255.84627827951104
2171,2018-12-17,BEV-SOF,29,295.0885732218976
2172,2018-12-17,BAK-CAK,12,1014.5600205436156
2173,2018-12-17,OIL-MAS,6,552.3388620796051
2174,2018-12-17,BAK-BIS,53,400.5405017966672
2175,2018-12-18,BAK-BRE,11,129.44119127829612
2176,2018-12-18,FRU-ORG,25,744.6402296632152
2177,2018-12-18,EGG-FIS,4,385.6931410504581
2178,2018-12-19,EGG-CHI,9,575.6541261288999
2179,2018-12-19,BAK-BRE,25,294.18452563249116
2180,2018-12-19,FRU-ORG,11,327.6417010518147
2181,2018-12-20,BAK-BRE,19,223.5802394806933
2182,2018-12-21,BEV-HEA,1,140.25424942049142
2183,2018-12-21,SNA-CHO,1,26.44315606531119
2184,2018-12-22,BEV-HEA,5,701.2712471024571
2185,2018-12-22,BAK-CAK,2,169.09333675726927
2186,2018-12-22,SNA-CHO,29,766.8515258940245
2187,2018-12-22,BAK-BRE,32,376.5561928095887
2188,2018-12-22,EGG-MUT,3,632.1631725888325
2189,2018-12-23,BEV-HEA,3,420.76274826147426
2190,2018-12-23,FRU-FRE,29,484.9688988559292
2191,2018-12-23,BAK-BRE,64,753.1123856191774
2192,2018-12-24,BEV-HEA,2,280.50849884098284
2193,2018-12-24,FRU-FRE,94,1571.9681549123222
2194,2018-12-24,BAK-CAK,7,591.8266786504424
2195,2018-12-24,EGG-MUT,2,421.44211505922163
2196,2018-12-25,FRU-FRE,72,1204.0607144009277
2197,2018-12-25,BAK-BRE,56,658.9733374167803
2198,2018-12-25,EGG-FIS,7,674.9629968383017
2199,2018-12-25,EGG-MUT,2,421.44211505922163
2200,2018-12-26,FRU-FRE,26,434.79970242255723
2201,2018-12-26,FRU-ORG,10,297.8560918652861
2202,2018-12-28,BAK-CAK,3,253.6400051359039
2203,2018-12-28,OIL-MAS,1,92.05647701326751
2204,2018-12-28,EGG-FIS,7,674.9629968383017
2205,2018-12-29,OIL-MAS,8,736.4518161061401
2206,2018-12-29,EGG-FIS,9,867.8095673635307
2207,2018-12-29,EGG-MUT,2,421.44211505922163
2208,2018-12-30,BEV-SOF,34,345.9659134325696
