,Stock Code,Product Code,Manufacturing Date,Expiry Date,Initial_Qty,Remaining_Qty,Arrival Date,Shelf Life,Lead Time
1231,FRU-ORG,122,2017-07-19,2017-07-24,30,0,2017-07-20,5.0,1.0
1232,FRU-ORG,123,2017-07-26,2017-07-31,101,0,2017-07-27,5.0,1.0
1233,FRU-ORG,124,2017-08-02,2017-08-07,26,0,2017-08-03,5.0,1.0
1234,FRU-ORG,125,2017-08-07,2017-08-12,65,0,2017-08-08,5.0,1.0
1235,FRU-ORG,126,2017-08-13,2017-08-18,18,0,2017-08-14,5.0,1.0
1236,FRU-ORG,127,2017-08-22,2017-08-27,39,0,2017-08-23,5.0,1.0
1237,FRU-ORG,128,2017-08-30,2017-09-04,47,0,2017-08-31,5.0,1.0
1238,FRU-ORG,129,2017-09-07,2017-09-12,48,0,2017-09-08,5.0,1.0
1239,FRU-ORG,130,2017-09-16,2017-09-21,56,0,2017-09-17,5.0,1.0
1240,FRU-ORG,131,2017-09-22,2017-09-27,38,0,2017-09-23,5.0,1.0
1241,FRU-ORG,132,2017-09-29,2017-10-04,35,0,2017-09-30,5.0,1.0
1242,FRU-ORG,133,2017-10-04,2017-10-09,29,0,2017-10-05,5.0,1.0
1243,FRU-ORG,134,2017-10-09,2017-10-14,33,0,2017-10-10,5.0,1.0
1244,FRU-ORG,135,2017-10-15,2017-10-20,20,0,2017-10-16,5.0,1.0
1245,FRU-ORG,136,2017-10-24,2017-10-29,50,0,2017-10-25,5.0,1.0
1246,FRU-ORG,137,2017-10-31,2017-11-05,63,0,2017-11-01,5.0,1.0
1247,FRU-ORG,138,2017-11-07,2017-11-12,5,0,2017-11-08,5.0,1.0
1248,FRU-ORG,139,2017-11-16,2017-11-21,60,0,2017-11-17,5.0,1.0
1249,FRU-ORG,140,2017-11-23,2017-11-28,32,0,2017-11-24,5.0,1.0
1250,FRU-ORG,141,2017-11-28,2017-12-03,86,0,2017-11-29,5.0,1.0
1251,FRU-ORG,142,2017-12-07,2017-12-12,94,0,2017-12-08,5.0,1.0
1252,FRU-ORG,143,2017-12-13,2017-12-18,44,0,2017-12-14,5.0,1.0
1253,FRU-ORG,144,2017-12-22,2017-12-27,72,0,2017-12-23,5.0,1.0
1254,FRU-ORG,145,2017-12-28,2018-01-02,4,0,2017-12-29,5.0,1.0
1255,FRU-ORG,146,2018-01-02,2018-01-07,60,0,2018-01-03,5.0,1.0
1256,FRU-ORG,147,2018-01-10,2018-01-15,66,0,2018-01-11,5.0,1.0
1257,FRU-ORG,148,2018-01-16,2018-01-21,36,0,2018-01-17,5.0,1.0
1258,FRU-ORG,149,2018-01-23,2018-01-28,69,0,2018-01-24,5.0,1.0
1259,FRU-ORG,150,2018-02-01,2018-02-06,48,0,2018-02-02,5.0,1.0
1260,FRU-ORG,151,2018-02-07,2018-02-12,30,0,2018-02-08,5.0,1.0
1261,FRU-ORG,152,2018-02-13,2018-02-18,93,0,2018-02-14,5.0,1.0
1262,FRU-ORG,153,2018-02-22,2018-02-27,119,0,2018-02-23,5.0,1.0
1263,FRU-ORG,154,2018-03-04,2018-03-09,63,0,2018-03-05,5.0,1.0
1264,FRU-ORG,155,2018-03-09,2018-03-14,38,0,2018-03-10,5.0,1.0
1265,FRU-ORG,156,2018-03-14,2018-03-19,42,0,2018-03-15,5.0,1.0
1266,FRU-ORG,157,2018-03-23,2018-03-28,39,0,2018-03-24,5.0,1.0
1267,FRU-ORG,158,2018-03-28,2018-04-02,49,0,2018-03-29,5.0,1.0
1268,FRU-ORG,159,2018-04-04,2018-04-09,28,0,2018-04-05,5.0,1.0
1269,FRU-ORG,160,2018-04-10,2018-04-15,27,0,2018-04-11,5.0,1.0
1270,FRU-ORG,161,2018-04-16,2018-04-21,60,0,2018-04-17,5.0,1.0
1271,FRU-ORG,162,2018-04-25,2018-04-30,50,0,2018-04-26,5.0,1.0
1272,FRU-ORG,163,2018-05-01,2018-05-06,58,0,2018-05-02,5.0,1.0
1273,FRU-ORG,164,2018-05-10,2018-05-15,57,0,2018-05-11,5.0,1.0
1274,FRU-ORG,165,2018-05-18,2018-05-23,81,0,2018-05-19,5.0,1.0
1275,FRU-ORG,166,2018-05-23,2018-05-28,39,0,2018-05-24,5.0,1.0
1276,FRU-ORG,167,2018-05-31,2018-06-05,33,0,2018-06-01,5.0,1.0
1277,FRU-ORG,168,2018-06-07,2018-06-12,56,0,2018-06-08,5.0,1.0
1278,FRU-ORG,169,2018-06-15,2018-06-20,94,0,2018-06-16,5.0,1.0
1279,FRU-ORG,170,2018-06-23,2018-06-28,12,0,2018-06-24,5.0,1.0
1280,FRU-ORG,171,2018-06-30,2018-07-05,71,0,2018-07-01,5.0,1.0
1281,FRU-ORG,172,2018-07-09,2018-07-14,47,0,2018-07-10,5.0,1.0
1282,FRU-ORG,173,2018-07-18,2018-07-23,61,0,2018-07-19,5.0,1.0
1283,FRU-ORG,174,2018-07-24,2018-07-29,46,0,2018-07-25,5.0,1.0
1284,FRU-ORG,175,2018-07-31,2018-08-05,77,0,2018-08-01,5.0,1.0
1285,FRU-ORG,176,2018-08-07,2018-08-12,55,0,2018-08-08,5.0,1.0
1286,FRU-ORG,177,2018-08-16,2018-08-21,91,0,2018-08-17,5.0,1.0
1287,FRU-ORG,178,2018-08-25,2018-08-30,75,0,2018-08-26,5.0,1.0
1288,FRU-ORG,179,2018-08-31,2018-09-05,0,0,2018-09-01,5.0,1.0
1289,FRU-ORG,180,2018-09-04,2018-09-09,53,0,2018-09-05,5.0,1.0
1290,FRU-ORG,181,2018-09-09,2018-09-14,43,0,2018-09-10,5.0,1.0
1291,FRU-ORG,182,2018-09-16,2018-09-21,101,0,2018-09-17,5.0,1.0
1292,FRU-ORG,183,2018-09-21,2018-09-26,32,0,2018-09-22,5.0,1.0
1293,FRU-ORG,184,2018-09-27,2018-10-02,37,0,2018-09-28,5.0,1.0
1294,FRU-ORG,185,2018-10-02,2018-10-07,62,0,2018-10-03,5.0,1.0
1295,FRU-ORG,186,2018-10-11,2018-10-16,64,0,2018-10-12,5.0,1.0
1296,FRU-ORG,187,2018-10-16,2018-10-21,34,0,2018-10-17,5.0,1.0
1297,FRU-ORG,188,2018-10-23,2018-10-28,78,0,2018-10-24,5.0,1.0
1298,FRU-ORG,189,2018-10-31,2018-11-05,6,0,2018-11-01,5.0,1.0
1299,FRU-ORG,190,2018-11-09,2018-11-14,128,0,2018-11-10,5.0,1.0
1300,FRU-ORG,191,2018-11-16,2018-11-21,20,0,2018-11-17,5.0,1.0
1301,FRU-ORG,192,2018-11-21,2018-11-26,87,0,2018-11-22,5.0,1.0
1302,FRU-ORG,193,2018-11-28,2018-12-03,17,0,2018-11-29,5.0,1.0
1303,FRU-ORG,194,2018-12-04,2018-12-09,51,0,2018-12-05,5.0,1.0
1304,FRU-ORG,195,2018-12-12,2018-12-17,104,0,2018-12-13,5.0,1.0
1305,FRU-ORG,196,2018-12-21,2018-12-26,62,0,2018-12-22,5.0,1.0
1306,FRU-ORG,197,2018-12-27,2019-01-01,7,7,2018-12-28,5.0,1.0
1307,SNA-COO,1,2014-11-21,2015-07-19,328,0,2015-01-06,,
1308,SNA-COO,2,2015-03-03,2015-10-29,25,0,2015-04-18,240.0,46.0
1309,SNA-COO,3,2015-04-11,2015-12-07,98,0,2015-05-27,240.0,46.0
1310,SNA-COO,4,2015-04-26,2015-12-22,118,0,2015-06-11,240.0,46.0
1311,SNA-COO,5,2015-05-28,2016-01-23,64,0,2015-07-13,240.0,46.0
1312,SNA-COO,6,2015-06-12,2016-02-07,128,0,2015-07-28,240.0,46.0
1313,SNA-COO,7,2015-08-01,2016-03-28,101,0,2015-09-16,240.0,46.0
1314,SNA-COO,8,2015-09-09,2016-05-06,79,0,2015-10-25,240.0,46.0
1315,SNA-COO,9,2015-10-03,2016-05-30,83,0,2015-11-18,240.0,46.0
1316,SNA-COO,10,2015-10-17,2016-06-13,106,0,2015-12-02,240.0,46.0
1317,SNA-COO,11,2015-11-02,2016-06-29,126,0,2015-12-18,240.0,46.0
1318,SNA-COO,12,2015-12-09,2016-08-05,67,0,2016-01-24,240.0,46.0
1319,SNA-COO,13,2016-01-12,2016-09-08,89,0,2016-02-27,240.0,46.0
1320,SNA-COO,14,2016-02-02,2016-09-29,153,0,2016-03-19,240.0,46.0
1321,SNA-COO,15,2016-03-11,2016-11-06,58,0,2016-04-26,240.0,46.0
1322,SNA-COO,16,2016-04-30,2016-12-26,49,0,2016-06-15,240.0,46.0
1323,SNA-COO,17,2016-05-21,2017-01-16,68,0,2016-07-06,240.0,46.0
1324,SNA-COO,18,2016-06-17,2017-02-12,90,0,2016-08-02,240.0,46.0
1325,SNA-COO,19,2016-07-08,2017-03-05,167,0,2016-08-23,240.0,46.0
1326,SNA-COO,20,2016-08-16,2017-04-13,103,0,2016-10-01,240.0,46.0
1327,SNA-COO,21,2016-09-29,2017-05-27,57,0,2016-11-14,240.0,46.0
1328,SNA-COO,22,2016-10-18,2017-06-15,155,0,2016-12-03,240.0,46.0
1329,SNA-COO,23,2016-11-08,2017-07-06,56,0,2016-12-24,240.0,46.0
1330,SNA-COO,24,2016-11-22,2017-07-20,165,0,2017-01-07,240.0,46.0
1331,SNA-COO,25,2017-01-31,2017-09-28,72,0,2017-03-18,240.0,46.0
1332,SNA-COO,26,2017-02-21,2017-10-19,90,0,2017-04-08,240.0,46.0
1333,SNA-COO,27,2017-03-14,2017-11-09,44,0,2017-04-29,240.0,46.0
1334,SNA-COO,28,2017-03-31,2017-11-26,195,0,2017-05-16,240.0,46.0
1335,SNA-COO,29,2017-05-06,2018-01-01,116,0,2017-06-21,240.0,46.0
1336,SNA-COO,30,2017-06-22,2018-02-17,72,0,2017-08-07,240.0,46.0
1337,SNA-COO,31,2017-07-20,2018-03-17,158,0,2017-09-04,240.0,46.0
1338,SNA-COO,32,2017-08-15,2018-04-12,160,0,2017-09-30,240.0,46.0
1339,SNA-COO,33,2017-09-04,2018-05-02,75,0,2017-10-20,240.0,46.0
1340,SNA-COO,34,2017-10-03,2018-05-31,101,0,2017-11-18,240.0,46.0
1341,SNA-COO,35,2017-10-25,2018-06-22,69,0,2017-12-10,240.0,46.0
1342,SNA-COO,36,2017-11-08,2018-07-06,130,0,2017-12-24,240.0,46.0
1343,SNA-COO,37,2017-11-23,2018-07-21,134,0,2018-01-08,240.0,46.0
1344,SNA-COO,38,2017-12-26,2018-08-23,54,0,2018-02-10,240.0,46.0
1345,SNA-COO,39,2018-01-12,2018-09-09,133,0,2018-02-27,240.0,46.0
1346,SNA-COO,40,2018-01-31,2018-09-28,90,0,2018-03-18,240.0,46.0
1347,SNA-COO,41,2018-02-13,2018-10-11,116,0,2018-03-31,240.0,46.0
1348,SNA-COO,42,2018-03-07,2018-11-02,64,0,2018-04-22,240.0,46.0
1349,SNA-COO,43,2018-04-09,2018-12-05,98,0,2018-05-25,240.0,46.0
1350,SNA-COO,44,2018-05-08,2019-01-03,69,0,2018-06-23,240.0,46.0
1351,SNA-COO,45,2018-06-01,2019-01-27,98,0,2018-07-17,240.0,46.0
1352,SNA-COO,46,2018-06-14,2019-02-09,107,0,2018-07-30,240.0,46.0
1353,SNA-COO,47,2018-07-04,2019-03-01,137,0,2018-08-19,240.0,46.0
1354,SNA-COO,48,2018-08-01,2019-03-29,169,0,2018-09-16,240.0,46.0
1355,SNA-COO,49,2018-08-14,2019-04-11,119,0,2018-09-29,240.0,46.0
1356,SNA-COO,50,2018-08-30,2019-04-27,110,0,2018-10-15,240.0,46.0
1357,SNA-COO,51,2018-09-13,2019-05-11,94,0,2018-10-29,240.0,46.0
1358,SNA-COO,52,2018-10-11,2019-06-08,102,0,2018-11-26,240.0,46.0
1359,SNA-COO,53,2018-10-23,2019-06-20,143,50,2018-12-08,240.0,46.0
1360,EGG-FIS,1,2015-01-05,2015-01-07,20,0,2015-01-06,,
1361,EGG-FIS,2,2015-01-10,2015-01-12,1,0,2015-01-11,2.0,1.0
1362,EGG-FIS,3,2015-01-15,2015-01-17,11,0,2015-01-16,2.0,1.0
1363,EGG-FIS,4,2015-01-22,2015-01-24,11,0,2015-01-23,2.0,1.0
1364,EGG-FIS,5,2015-01-27,2015-01-29,8,0,2015-01-28,2.0,1.0
1365,EGG-FIS,6,2015-02-03,2015-02-05,12,0,2015-02-04,2.0,1.0
1366,EGG-FIS,7,2015-02-09,2015-02-11,11,0,2015-02-10,2.0,1.0
1367,EGG-FIS,8,2015-02-15,2015-02-17,11,0,2015-02-16,2.0,1.0
1368,EGG-FIS,9,2015-02-21,2015-02-23,9,0,2015-02-22,2.0,1.0
1369,EGG-FIS,10,2015-02-27,2015-03-01,9,0,2015-02-28,2.0,1.0
1370,EGG-FIS,11,2015-03-05,2015-03-07,9,0,2015-03-06,2.0,1.0
1371,EGG-FIS,12,2015-03-12,2015-03-14,9,0,2015-03-13,2.0,1.0
1372,EGG-FIS,13,2015-03-18,2015-03-20,8,0,2015-03-19,2.0,1.0
1373,EGG-FIS,14,2015-03-25,2015-03-27,10,0,2015-03-26,2.0,1.0
1374,EGG-FIS,15,2015-03-30,2015-04-01,6,0,2015-03-31,2.0,1.0
1375,EGG-FIS,16,2015-04-05,2015-04-07,10,0,2015-04-06,2.0,1.0
1376,EGG-FIS,17,2015-04-11,2015-04-13,8,0,2015-04-12,2.0,1.0
1377,EGG-FIS,18,2015-04-17,2015-04-19,9,0,2015-04-18,2.0,1.0
1378,EGG-FIS,19,2015-04-23,2015-04-25,9,0,2015-04-24,2.0,1.0
1379,EGG-FIS,20,2015-04-29,2015-05-01,9,0,2015-04-30,2.0,1.0
1380,EGG-FIS,21,2015-05-04,2015-05-06,0,0,2015-05-05,2.0,1.0
1381,EGG-FIS,22,2015-05-05,2015-05-07,6,0,2015-05-06,2.0,1.0
1382,EGG-FIS,23,2015-05-11,2015-05-13,7,0,2015-05-12,2.0,1.0
1383,EGG-FIS,24,2015-05-16,2015-05-18,4,0,2015-05-17,2.0,1.0
1384,EGG-FIS,25,2015-05-22,2015-05-24,9,0,2015-05-23,2.0,1.0
1385,EGG-FIS,26,2015-05-28,2015-05-30,9,0,2015-05-29,2.0,1.0
1386,EGG-FIS,27,2015-06-03,2015-06-05,10,0,2015-06-04,2.0,1.0
1387,EGG-FIS,28,2015-06-09,2015-06-11,8,0,2015-06-10,2.0,1.0
1388,EGG-FIS,29,2015-06-15,2015-06-17,10,0,2015-06-16,2.0,1.0
1389,EGG-FIS,30,2015-06-21,2015-06-23,17,0,2015-06-22,2.0,1.0
1390,EGG-FIS,31,2015-06-27,2015-06-29,14,0,2015-06-28,2.0,1.0
1391,EGG-FIS,32,2015-07-03,2015-07-05,13,0,2015-07-04,2.0,1.0
1392,EGG-FIS,33,2015-07-09,2015-07-11,12,0,2015-07-10,2.0,1.0
1393,EGG-FIS,34,2015-07-14,2015-07-16,2,0,2015-07-15,2.0,1.0
1394,EGG-FIS,35,2015-07-22,2015-07-24,11,0,2015-07-23,2.0,1.0
1395,EGG-FIS,36,2015-07-29,2015-07-31,9,0,2015-07-30,2.0,1.0
1396,EGG-FIS,37,2015-08-06,2015-08-08,9,0,2015-08-07,2.0,1.0
1397,EGG-FIS,38,2015-08-12,2015-08-14,9,0,2015-08-13,2.0,1.0
1398,EGG-FIS,39,2015-08-19,2015-08-21,9,0,2015-08-20,2.0,1.0
1399,EGG-FIS,40,2015-08-26,2015-08-28,9,0,2015-08-27,2.0,1.0
1400,EGG-FIS,41,2015-09-02,2015-09-04,9,0,2015-09-03,2.0,1.0
1401,EGG-FIS,42,2015-09-09,2015-09-11,8,0,2015-09-10,2.0,1.0
1402,EGG-FIS,43,2015-09-15,2015-09-17,9,0,2015-09-16,2.0,1.0
1403,EGG-FIS,44,2015-09-21,2015-09-23,6,0,2015-09-22,2.0,1.0
1404,EGG-FIS,45,2015-09-27,2015-09-29,10,0,2015-09-28,2.0,1.0
1405,EGG-FIS,46,2015-10-03,2015-10-05,10,0,2015-10-04,2.0,1.0
1406,EGG-FIS,47,2015-10-09,2015-10-11,9,0,2015-10-10,2.0,1.0
1407,EGG-FIS,48,2015-10-15,2015-10-17,8,0,2015-10-16,2.0,1.0
1408,EGG-FIS,49,2015-10-21,2015-10-23,6,0,2015-10-22,2.0,1.0
1409,EGG-FIS,50,2015-10-28,2015-10-30,5,0,2015-10-29,2.0,1.0
1410,EGG-FIS,51,2015-11-02,2015-11-04,2,0,2015-11-03,2.0,1.0
1411,EGG-FIS,52,2015-11-07,2015-11-09,11,0,2015-11-08,2.0,1.0
1412,EGG-FIS,53,2015-11-13,2015-11-15,10,0,2015-11-14,2.0,1.0
1413,EGG-FIS,54,2015-11-19,2015-11-21,9,0,2015-11-20,2.0,1.0
1414,EGG-FIS,55,2015-11-25,2015-11-27,8,0,2015-11-26,2.0,1.0
1415,EGG-FIS,56,2015-11-30,2015-12-02,5,0,2015-12-01,2.0,1.0
1416,EGG-FIS,57,2015-12-06,2015-12-08,9,0,2015-12-07,2.0,1.0
1417,EGG-FIS,58,2015-12-11,2015-12-13,3,0,2015-12-12,2.0,1.0
1418,EGG-FIS,59,2015-12-17,2015-12-19,8,0,2015-12-18,2.0,1.0
1419,EGG-FIS,60,2015-12-23,2015-12-25,10,0,2015-12-24,2.0,1.0
1420,EGG-FIS,61,2015-12-28,2015-12-30,6,0,2015-12-29,2.0,1.0
1421,EGG-FIS,62,2016-01-02,2016-01-04,12,0,2016-01-03,2.0,1.0
1422,EGG-FIS,63,2016-01-09,2016-01-11,12,0,2016-01-10,2.0,1.0
1423,EGG-FIS,64,2016-01-15,2016-01-17,12,0,2016-01-16,2.0,1.0
1424,EGG-FIS,65,2016-01-21,2016-01-23,12,0,2016-01-22,2.0,1.0
1425,EGG-FIS,66,2016-01-27,2016-01-29,12,0,2016-01-28,2.0,1.0
1426,EGG-FIS,67,2016-02-03,2016-02-05,12,0,2016-02-04,2.0,1.0
1427,EGG-FIS,68,2016-02-09,2016-02-11,12,0,2016-02-10,2.0,1.0
1428,EGG-FIS,69,2016-02-15,2016-02-17,10,0,2016-02-16,2.0,1.0
1429,EGG-FIS,70,2016-02-22,2016-02-24,8,0,2016-02-23,2.0,1.0
1430,EGG-FIS,71,2016-02-29,2016-03-02,8,0,2016-03-01,2.0,1.0
1431,EGG-FIS,72,2016-03-06,2016-03-08,8,0,2016-03-07,2.0,1.0
1432,EGG-FIS,73,2016-03-13,2016-03-15,8,0,2016-03-14,2.0,1.0
1433,EGG-FIS,74,2016-03-19,2016-03-21,8,0,2016-03-20,2.0,1.0
1434,EGG-FIS,75,2016-03-25,2016-03-27,8,0,2016-03-26,2.0,1.0
1435,EGG-FIS,76,2016-03-31,2016-04-02,8,0,2016-04-01,2.0,1.0
1436,EGG-FIS,77,2016-04-08,2016-04-10,8,0,2016-04-09,2.0,1.0
1437,EGG-FIS,78,2016-04-14,2016-04-16,8,0,2016-04-15,2.0,1.0
1438,EGG-FIS,79,2016-04-20,2016-04-22,10,0,2016-04-21,2.0,1.0
1439,EGG-FIS,80,2016-04-26,2016-04-28,9,0,2016-04-27,2.0,1.0
1440,EGG-FIS,81,2016-05-02,2016-05-04,9,0,2016-05-03,2.0,1.0
1441,EGG-FIS,82,2016-05-07,2016-05-09,4,0,2016-05-08,2.0,1.0
1442,EGG-FIS,83,2016-05-13,2016-05-15,9,0,2016-05-14,2.0,1.0
1443,EGG-FIS,84,2016-05-19,2016-05-21,6,0,2016-05-20,2.0,1.0
1444,EGG-FIS,85,2016-05-25,2016-05-27,6,0,2016-05-26,2.0,1.0
1445,EGG-FIS,86,2016-05-30,2016-06-01,8,0,2016-05-31,2.0,1.0
1446,EGG-FIS,87,2016-06-05,2016-06-07,6,0,2016-06-06,2.0,1.0
1447,EGG-FIS,88,2016-06-11,2016-06-13,6,0,2016-06-12,2.0,1.0
1448,EGG-FIS,89,2016-06-16,2016-06-18,5,0,2016-06-17,2.0,1.0
1449,EGG-FIS,90,2016-06-22,2016-06-24,7,0,2016-06-23,2.0,1.0
1450,EGG-FIS,91,2016-06-29,2016-07-01,10,0,2016-06-30,2.0,1.0
1451,EGG-FIS,92,2016-07-06,2016-07-08,8,0,2016-07-07,2.0,1.0
1452,EGG-FIS,93,2016-07-12,2016-07-14,9,0,2016-07-13,2.0,1.0
1453,EGG-FIS,94,2016-07-18,2016-07-20,10,0,2016-07-19,2.0,1.0
1454,EGG-FIS,95,2016-07-24,2016-07-26,10,0,2016-07-25,2.0,1.0
1455,EGG-FIS,96,2016-07-29,2016-07-31,3,0,2016-07-30,2.0,1.0
1456,EGG-FIS,97,2016-08-04,2016-08-06,8,0,2016-08-05,2.0,1.0
1457,EGG-FIS,98,2016-08-10,2016-08-12,9,0,2016-08-11,2.0,1.0
1458,EGG-FIS,99,2016-08-15,2016-08-17,8,0,2016-08-16,2.0,1.0
1459,EGG-FIS,100,2016-08-21,2016-08-23,10,0,2016-08-22,2.0,1.0
1460,EGG-FIS,101,2016-08-27,2016-08-29,10,0,2016-08-28,2.0,1.0
1461,EGG-FIS,102,2016-09-02,2016-09-04,10,0,2016-09-03,2.0,1.0
1462,EGG-FIS,103,2016-09-08,2016-09-10,9,0,2016-09-09,2.0,1.0
1463,EGG-FIS,104,2016-09-14,2016-09-16,13,0,2016-09-15,2.0,1.0
1464,EGG-FIS,105,2016-09-19,2016-09-21,7,0,2016-09-20,2.0,1.0
1465,EGG-FIS,106,2016-09-25,2016-09-27,10,0,2016-09-26,2.0,1.0
1466,EGG-FIS,107,2016-10-01,2016-10-03,9,0,2016-10-02,2.0,1.0
1467,EGG-FIS,108,2016-10-07,2016-10-09,9,0,2016-10-08,2.0,1.0
1468,EGG-FIS,109,2016-10-12,2016-10-14,5,0,2016-10-13,2.0,1.0
1469,EGG-FIS,110,2016-10-19,2016-10-21,8,0,2016-10-20,2.0,1.0
1470,EGG-FIS,111,2016-10-24,2016-10-26,0,0,2016-10-25,2.0,1.0
1471,EGG-FIS,112,2016-10-26,2016-10-28,6,0,2016-10-27,2.0,1.0
1472,EGG-FIS,113,2016-11-01,2016-11-03,9,0,2016-11-02,2.0,1.0
1473,EGG-FIS,114,2016-11-08,2016-11-10,9,0,2016-11-09,2.0,1.0
1474,EGG-FIS,115,2016-11-13,2016-11-15,10,0,2016-11-14,2.0,1.0
1475,EGG-FIS,116,2016-11-19,2016-11-21,8,0,2016-11-20,2.0,1.0
1476,EGG-FIS,117,2016-11-25,2016-11-27,8,0,2016-11-26,2.0,1.0
1477,EGG-FIS,118,2016-11-30,2016-12-02,1,0,2016-12-01,2.0,1.0
1478,EGG-FIS,119,2016-12-07,2016-12-09,7,0,2016-12-08,2.0,1.0
1479,EGG-FIS,120,2016-12-13,2016-12-15,6,0,2016-12-14,2.0,1.0
1480,EGG-FIS,121,2016-12-19,2016-12-21,6,0,2016-12-20,2.0,1.0
1481,EGG-FIS,122,2016-12-24,2016-12-26,10,0,2016-12-25,2.0,1.0
1482,EGG-FIS,123,2016-12-30,2017-01-01,16,0,2016-12-31,2.0,1.0
1483,EGG-FIS,124,2017-01-06,2017-01-08,12,0,2017-01-07,2.0,1.0
1484,EGG-FIS,125,2017-01-11,2017-01-13,4,0,2017-01-12,2.0,1.0
1485,EGG-FIS,126,2017-01-18,2017-01-20,7,0,2017-01-19,2.0,1.0
1486,EGG-FIS,127,2017-01-25,2017-01-27,7,0,2017-01-26,2.0,1.0
1487,EGG-FIS,128,2017-02-01,2017-02-03,7,0,2017-02-02,2.0,1.0
1488,EGG-FIS,129,2017-02-08,2017-02-10,7,0,2017-02-09,2.0,1.0
1489,EGG-FIS,130,2017-02-13,2017-02-15,9,0,2017-02-14,2.0,1.0
1490,EGG-FIS,131,2017-02-19,2017-02-21,9,0,2017-02-20,2.0,1.0
1491,EGG-FIS,132,2017-02-25,2017-02-27,9,0,2017-02-26,2.0,1.0
1492,EGG-FIS,133,2017-03-03,2017-03-05,8,0,2017-03-04,2.0,1.0
1493,EGG-FIS,134,2017-03-09,2017-03-11,8,0,2017-03-10,2.0,1.0
1494,EGG-FIS,135,2017-03-15,2017-03-17,8,0,2017-03-16,2.0,1.0
1495,EGG-FIS,136,2017-03-21,2017-03-23,7,0,2017-03-22,2.0,1.0
1496,EGG-FIS,137,2017-03-26,2017-03-28,6,0,2017-03-27,2.0,1.0
1497,EGG-FIS,138,2017-04-01,2017-04-03,8,0,2017-04-02,2.0,1.0
1498,EGG-FIS,139,2017-04-07,2017-04-09,8,0,2017-04-08,2.0,1.0
1499,EGG-FIS,140,2017-04-13,2017-04-15,7,0,2017-04-14,2.0,1.0
1500,EGG-FIS,141,2017-04-19,2017-04-21,7,0,2017-04-20,2.0,1.0
1501,EGG-FIS,142,2017-04-25,2017-04-27,17,0,2017-04-26,2.0,1.0
1502,EGG-FIS,143,2017-05-02,2017-05-04,12,0,2017-05-03,2.0,1.0
1503,EGG-FIS,144,2017-05-08,2017-05-10,8,0,2017-05-09,2.0,1.0
1504,EGG-FIS,145,2017-05-13,2017-05-15,8,0,2017-05-14,2.0,1.0
1505,EGG-FIS,146,2017-05-19,2017-05-21,11,0,2017-05-20,2.0,1.0
1506,EGG-FIS,147,2017-05-24,2017-05-26,6,0,2017-05-25,2.0,1.0
1507,EGG-FIS,148,2017-05-30,2017-06-01,14,0,2017-05-31,2.0,1.0
1508,EGG-FIS,149,2017-06-06,2017-06-08,14,0,2017-06-07,2.0,1.0
1509,EGG-FIS,150,2017-06-12,2017-06-14,11,0,2017-06-13,2.0,1.0
1510,EGG-FIS,151,2017-06-18,2017-06-20,11,0,2017-06-19,2.0,1.0
1511,EGG-FIS,152,2017-06-24,2017-06-26,10,0,2017-06-25,2.0,1.0
1512,EGG-FIS,153,2017-06-30,2017-07-02,10,0,2017-07-01,2.0,1.0
1513,EGG-FIS,154,2017-07-06,2017-07-08,10,0,2017-07-07,2.0,1.0
1514,EGG-FIS,155,2017-07-12,2017-07-14,13,0,2017-07-13,2.0,1.0
1515,EGG-FIS,156,2017-07-18,2017-07-20,12,0,2017-07-19,2.0,1.0
1516,EGG-FIS,157,2017-07-24,2017-07-26,10,0,2017-07-25,2.0,1.0
1517,EGG-FIS,158,2017-07-29,2017-07-31,7,0,2017-07-30,2.0,1.0
1518,EGG-FIS,159,2017-08-04,2017-08-06,11,0,2017-08-05,2.0,1.0
1519,EGG-FIS,160,2017-08-11,2017-08-13,8,0,2017-08-12,2.0,1.0
1520,EGG-FIS,161,2017-08-16,2017-08-18,11,0,2017-08-17,2.0,1.0
1521,EGG-FIS,162,2017-08-22,2017-08-24,11,0,2017-08-23,2.0,1.0
1522,EGG-FIS,163,2017-08-30,2017-09-01,8,0,2017-08-31,2.0,1.0
1523,EGG-FIS,164,2017-09-05,2017-09-07,6,0,2017-09-06,2.0,1.0
1524,EGG-FIS,165,2017-09-11,2017-09-13,8,0,2017-09-12,2.0,1.0
1525,EGG-FIS,166,2017-09-17,2017-09-19,8,0,2017-09-18,2.0,1.0
1526,EGG-FIS,167,2017-09-23,2017-09-25,8,0,2017-09-24,2.0,1.0
1527,EGG-FIS,168,2017-09-29,2017-10-01,8,0,2017-09-30,2.0,1.0
1528,EGG-FIS,169,2017-10-05,2017-10-07,10,0,2017-10-06,2.0,1.0
1529,EGG-FIS,170,2017-10-11,2017-10-13,9,0,2017-10-12,2.0,1.0
1530,EGG-FIS,171,2017-10-17,2017-10-19,9,0,2017-10-18,2.0,1.0
1531,EGG-FIS,172,2017-10-24,2017-10-26,10,0,2017-10-25,2.0,1.0
1532,EGG-FIS,173,2017-10-31,2017-11-02,8,0,2017-11-01,2.0,1.0
1533,EGG-FIS,174,2017-11-06,2017-11-08,13,0,2017-11-07,2.0,1.0
1534,EGG-FIS,175,2017-11-12,2017-11-14,11,0,2017-11-13,2.0,1.0
